csapat;versenyzo;eletkor;palya;korido;kor
MintaPinty;Szapora Szervác;19;Record Raceway;00:01:08;22
MintaPinty;Szapora Szervác;19;Record Raceway;00:01:06;23
MintaPinty;Szapora Szervác;19;Record Raceway;00:01:29;24
MintaPinty;Szapora Szervác;19;Record Raceway;00:01:20;25
MintaPinty;Szapora Szervác;19;Record Raceway;00:01:24;26
MintaPinty;Szapora Szervác;19;Record Raceway;00:01:22;27
MintaPinty;Szapora Szervác;19;Record Raceway;00:01:27;28
MintaPinty;Szapora Szervác;19;Record Raceway;00:01:27;29
MintaPinty;Szapora Szervác;19;Record Raceway;00:01:24;30
MintaPinty;Szapora Szervác;19;Record Raceway;00:01:21;31
MintaPinty;Szapora Szervác;19;Record Raceway;00:01:17;32
MintaPinty;Szapora Szervác;19;Record Raceway;00:01:18;33
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:19;1
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:32;2
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:22;3
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:27;4
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:21;5
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:21;6
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:12;7
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:07;8
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:27;9
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:34;10
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:25;11
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:10;12
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:21;13
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:26;14
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:31;15
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:10;16
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:19;17
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:21;18
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:33;19
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:17;20
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:27;21
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:25;22
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:18;23
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:08;24
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:32;25
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:25;26
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:19;27
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:19;28
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:32;29
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:28;30
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:16;31
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:16;32
MintaPinty;Rohanó Róbert;26;Record Raceway;00:01:07;33
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:27;1
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:28;2
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:12;3
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:18;4
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:11;5
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:30;6
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:18;7
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:19;8
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:10;9
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:30;10
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:05;11
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:29;12
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:20;13
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:23;14
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:10;15
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:08;16
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:25;17
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:31;18
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:17;19
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:09;20
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:15;21
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:31;22
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:09;23
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:22;24
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:13;25
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:17;26
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:17;27
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:07;28
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:22;29
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:32;30
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:06;31
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:34;32
Villámlás;Villámgyors Vilmos;35;Record Raceway;00:01:05;33
Villámlás;Rapid Roland;28;Record Raceway;00:01:09;1
Villámlás;Rapid Roland;28;Record Raceway;00:01:16;2
Villámlás;Rapid Roland;28;Record Raceway;00:01:24;3
Villámlás;Rapid Roland;28;Record Raceway;00:01:09;4
Villámlás;Rapid Roland;28;Record Raceway;00:01:23;5
Villámlás;Rapid Roland;28;Record Raceway;00:01:11;6
Villámlás;Rapid Roland;28;Record Raceway;00:01:08;7
Villámlás;Rapid Roland;28;Record Raceway;00:01:13;8
Villámlás;Rapid Roland;28;Record Raceway;00:01:18;9
Villámlás;Rapid Roland;28;Record Raceway;00:01:15;10
Villámlás;Rapid Roland;28;Record Raceway;00:01:06;11
Villámlás;Rapid Roland;28;Record Raceway;00:01:11;12
Villámlás;Rapid Roland;28;Record Raceway;00:01:12;13
Villámlás;Rapid Roland;28;Record Raceway;00:01:29;14
Villámlás;Rapid Roland;28;Record Raceway;00:01:10;15
Villámlás;Rapid Roland;28;Record Raceway;00:01:23;16
Villámlás;Rapid Roland;28;Record Raceway;00:01:07;17
Villámlás;Rapid Roland;28;Record Raceway;00:01:34;18
Villámlás;Rapid Roland;28;Record Raceway;00:01:33;19
Villámlás;Rapid Roland;28;Record Raceway;00:01:12;20
Villámlás;Rapid Roland;28;Record Raceway;00:01:21;21
Villámlás;Rapid Roland;28;Record Raceway;00:01:21;22
Villámlás;Rapid Roland;28;Record Raceway;00:01:32;23
Villámlás;Rapid Roland;28;Record Raceway;00:01:32;24
Villámlás;Rapid Roland;28;Record Raceway;00:01:21;25
Villámlás;Rapid Roland;28;Record Raceway;00:01:15;26
Villámlás;Rapid Roland;28;Record Raceway;00:01:12;27
Villámlás;Rapid Roland;28;Record Raceway;00:01:12;28
Villámlás;Rapid Roland;28;Record Raceway;00:01:27;29
Villámlás;Rapid Roland;28;Record Raceway;00:01:20;30
Villámlás;Rapid Roland;28;Record Raceway;00:01:14;31
Villámlás;Rapid Roland;28;Record Raceway;00:01:20;32
Villámlás;Rapid Roland;28;Record Raceway;00:01:26;33
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:08;1
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:11;2
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:11;3
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:33;4
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:30;5
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:26;6
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:33;7
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:30;8
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:06;9
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:14;10
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:31;11
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:05;12
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:08;13
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:23;14
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:07;15
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:18;16
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:31;17
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:29;18
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:31;19
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:08;20
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:17;21
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:32;22
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:08;23
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:32;24
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:25;25
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:28;26
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:33;27
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:17;28
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:26;29
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:30;30
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:26;31
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:34;32
SzélTiks;Szélsebes Szerpentínia;27;Record Raceway;00:01:09;33
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:24;1
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:29;2
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:34;3
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:07;4
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:18;5
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:27;6
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:30;7
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:05;8
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:28;9
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:06;10
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:21;11
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:07;12
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:20;13
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:20;14
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:14;15
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:27;16
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:31;17
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:31;18
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:26;19
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:23;20
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:10;21
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:17;22
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:27;23
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:05;24
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:34;25
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:06;26
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:21;27
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:19;28
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:26;29
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:24;30
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:31;31
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:21;32
SzélTiks;Rohamos Rebeka;26;Record Raceway;00:01:29;33
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:18;1
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:19;2
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:28;3
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:13;4
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:22;5
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:06;6
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:19;7
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:09;8
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:24;9
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:26;10
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:27;11
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:28;12
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:30;13
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:05;14
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:11;15
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:27;16
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:33;17
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:22;18
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:32;19
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:21;20
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:23;21
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:12;22
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:34;23
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:27;24
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:10;25
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:27;26
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:06;27
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:10;28
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:20;29
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:14;30
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:27;31
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:31;32
RemeteRákok;Lendületes Levente;27;Record Raceway;00:01:06;33
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:13;1
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:29;2
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:08;3
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:27;4
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:32;5
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:33;6
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:21;7
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:12;8
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:06;9
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:05;10
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:24;11
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:17;12
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:20;13
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:14;14
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:21;15
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:07;16
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:32;17
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:27;18
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:21;19
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:34;20
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:20;21
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:26;22
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:28;23
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:26;24
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:14;25
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:34;26
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:20;27
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:07;28
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:10;29
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:11;30
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:05;31
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:33;32
RemeteRákok;Száguldó Simon;20;Record Raceway;00:01:05;33
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:15;1
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:24;2
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:19;3
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:29;4
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:18;5
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:24;6
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:08;7
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:26;8
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:05;9
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:30;10
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:15;11
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:18;12
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:29;13
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:12;14
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:12;15
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:11;16
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:16;17
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:31;18
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:10;19
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:08;20
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:08;21
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:23;22
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:31;23
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:24;24
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:26;25
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:09;26
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:32;27
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:21;28
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:06;29
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:27;30
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:16;31
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:18;32
CsigaCsapat;Szélvész Sára;22;Record Raceway;00:01:23;33
CsigaCsapat;Gyors György;29;Record Raceway;00:01:06;1
CsigaCsapat;Gyors György;29;Record Raceway;00:01:12;2
CsigaCsapat;Gyors György;29;Record Raceway;00:01:06;3
CsigaCsapat;Gyors György;29;Record Raceway;00:01:23;4
CsigaCsapat;Gyors György;29;Record Raceway;00:01:13;5
CsigaCsapat;Gyors György;29;Record Raceway;00:01:12;6
CsigaCsapat;Gyors György;29;Record Raceway;00:01:06;7
CsigaCsapat;Gyors György;29;Record Raceway;00:01:11;8
CsigaCsapat;Gyors György;29;Record Raceway;00:01:34;9
CsigaCsapat;Gyors György;29;Record Raceway;00:01:23;10
CsigaCsapat;Gyors György;29;Record Raceway;00:01:10;11
CsigaCsapat;Gyors György;29;Record Raceway;00:01:23;12
CsigaCsapat;Gyors György;29;Record Raceway;00:01:19;13
CsigaCsapat;Gyors György;29;Record Raceway;00:01:22;14
CsigaCsapat;Gyors György;29;Record Raceway;00:01:30;15
CsigaCsapat;Gyors György;29;Record Raceway;00:01:32;16
CsigaCsapat;Gyors György;29;Record Raceway;00:01:15;17
CsigaCsapat;Gyors György;29;Record Raceway;00:01:23;18
CsigaCsapat;Gyors György;29;Record Raceway;00:01:05;19
CsigaCsapat;Gyors György;29;Record Raceway;00:01:05;20
CsigaCsapat;Gyors György;29;Record Raceway;00:01:22;21
CsigaCsapat;Gyors György;29;Record Raceway;00:01:15;22
CsigaCsapat;Gyors György;29;Record Raceway;00:01:09;23
